contract_id,source,buyer_key,cpv_div2,category_label,start_date,declared_duration_months,event,observed_duration_months,censoring_duration_months,renewal_duration_months,renewal_contract_id,amount_clean,type_procedure,type_marche,dur_was_imputed,estimated_end_date,start_date_source,link_method,composite_score,text_similarity,cpv_match_score,cpv_used_in_score,temporal_score,flag_amount_zero,flag_amount_tiny,flag_amount_ceiling,best_composite_score,second_best_composite_score,score_margin,n_candidates_for_source,single_candidate_match,high_confidence_strict
BOAMP:15-142353,BOAMP,NAME:ville du mans,32.0,Telecom & Networks,2016-01-21,48.0,1,53.25,,53.25,BOAMP:20-2441,,OUVERT,,True,2020-01-21,attribution_award_date,sentence_transformers,0.8232,0.777,1.0,True,0.5623,0,0,0,0.8232,0.5186,0.3046000000000001,3,False,True
BOAMP:15-143083,BOAMP,SIREN:264900390,35.0,Cybersecurity,2015-09-18,48.0,0,111.43,111.43,,,,PROCEDURE_ADAPTE,,False,2019-09-18,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:15-144405,BOAMP,NAME:regie dept passages d eau de vendee,72.0,IT Services & Consulting,2015-09-22,48.0,0,111.3,111.3,,,,PROCEDURE_ADAPTE,SERVICES,True,2019-09-22,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:15-146024,BOAMP,SIREN:214401093,32.0,Telecom & Networks,2015-12-17,48.0,1,50.79,,50.79,BOAMP:20-28749,,OUVERT,,True,2019-12-17,attribution_award_date,sentence_transformers,0.5475,0.36,0.4,True,0.7676,0,0,0,0.5475,0.4323,0.1151999999999999,7,False,False
BOAMP:15-150393,BOAMP,SIREN:794885913,48.0,Software & Applications,2015-10-05,12.0,0,110.87,110.87,,,,PROCEDURE_ADAPTE,SERVICES,False,2016-10-04,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:15-153008,BOAMP,NAME:ville du mans,37.0,Data & AI,2016-04-12,48.0,1,46.91,,46.91,BOAMP:19-172734,,OUVERT,,True,2020-04-12,attribution_award_date,sentence_transformers,0.9076,0.8144,1.0,True,0.9093,0,0,0,0.9076,0.4456,0.4619999999999999,4,False,True
BOAMP:15-154566,BOAMP,NAME:cnieg,72.0,IT Services & Consulting,2016-01-28,48.0,1,55.78,,55.78,BOAMP:20-64610,,OUVERT,SERVICES,True,2020-01-28,attribution_award_date,sentence_transformers,0.5644,0.7352,0.2,True,0.3515,0,0,0,0.5644,0.5589,0.0055,6,False,False
BOAMP:15-160688,BOAMP,SIREN:532458809,72.0,IT Services & Consulting,2015-10-20,48.0,1,51.02,,51.02,BOAMP:20-8882,,PROCEDURE_ADAPTE,SERVICES,True,2019-10-20,publication_date,sentence_transformers,0.5638,0.3078,,False,0.7485,0,0,0,0.5638,0.3785,0.1852999999999999,2,False,False
BOAMP:15-159244,BOAMP,NAME:nantes metropole,48.0,Software & Applications,2015-10-23,12.0,1,11.7,,11.7,BOAMP:16-63342,,OUVERT,,False,2016-10-22,publication_date,sentence_transformers,0.5391,0.4854,0.0,True,0.9746,0,0,0,0.5391,0.5045,0.0346,12,False,False
BOAMP:15-164088,BOAMP,SIREN:214401622,48.0,Cloud & Infrastructure,2015-10-28,48.0,1,44.22,,44.22,BOAMP:19-104228,,PROCEDURE_ADAPTE,,True,2019-10-28,publication_date,sentence_transformers,0.4667,0.4494,0.0,True,0.6848,0,0,0,0.4667,,,1,True,False
BOAMP:15-164187,BOAMP,SIREN:391722881,72.0,IT Services & Consulting,2015-10-28,48.0,1,48.49,,48.49,BOAMP:19-169855,,OUVERT,SERVICES,True,2019-10-28,publication_date,sentence_transformers,0.5288,0.3423,0.2,True,0.9593,0,0,0,0.5288,0.4641,0.0647,7,False,False
BOAMP:15-165050,BOAMP,SIREN:244900015,72.0,IT Services & Consulting,2015-10-29,12.0,1,13.01,,13.01,BOAMP:16-81907,,PROCEDURE_ADAPTE,SERVICES,False,2016-10-28,publication_date,sentence_transformers,0.5179,0.3368,0.2,True,0.9159,0,0,0,0.5179,0.5085,0.0094,3,False,False
BOAMP:15-165845,BOAMP,SIREN:214401200,35.0,Cybersecurity,2016-02-16,3.0,0,106.47,106.47,,,,PROCEDURE_ADAPTE,SERVICES,False,2016-05-17,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:15-168917,BOAMP,NAME:sictom loir et sarthe,48.0,Software & Applications,2015-11-09,48.0,0,109.72,109.72,,,,PROCEDURE_ADAPTE,,True,2019-11-09,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:15-169809,BOAMP,SIREN:264400136,48.0,Software & Applications,2015-11-09,48.0,1,47.67,,47.67,BOAMP:19-165120,,PROCEDURE_ADAPTE,,True,2019-11-09,publication_date,sentence_transformers,0.5244,0.4499,0.0,True,0.9723,0,0,0,0.5244,0.4839,0.0404999999999999,10,False,False
BOAMP:15-171325,BOAMP,SIREN:130031487,32.0,Telecom & Networks,2015-11-10,24.0,0,109.69,109.69,,,,OUVERT,SERVICES,False,2017-11-09,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:15-173700,BOAMP,SIREN:214401432,48.0,Software & Applications,2015-11-17,36.0,1,42.58,,42.58,BOAMP:19-87143,,PROCEDURE_ADAPTE,,False,2018-11-16,publication_date,sentence_transformers,0.5192,0.3725,,False,0.452,0,0,0,0.5192,0.3492,0.1699999999999999,2,False,False
BOAMP:15-174987,BOAMP,SIREN:244900015,72.0,IT Services & Consulting,2015-11-18,48.0,1,45.73,,45.73,BOAMP:19-136955,,PROCEDURE_ADAPTE,,True,2019-11-18,publication_date,sentence_transformers,0.9206,0.8962,1.0,True,0.8108,0,0,0,0.9206,0.5712,0.3493999999999999,7,False,True
BOAMP:15-175210,BOAMP,NAME:nantes metropole,72.0,Cybersecurity,2016-02-25,48.0,1,52.37,,52.37,BOAMP:20-86796,,OUVERT,SERVICES,True,2020-02-25,attribution_award_date,sentence_transformers,0.6201,0.4821,0.6,True,0.6362,0,0,0,0.6201,0.6044,0.0156999999999999,28,False,False
BOAMP:15-175690,BOAMP,NAME:cnieg,72.0,IT Services & Consulting,2016-02-23,24.0,0,106.24,106.24,,,,OUVERT,SERVICES,False,2018-02-22,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:15-177015,BOAMP,NAME:conseil general de loire atlantique,18.0,Telecom & Networks,2016-04-28,48.0,0,104.11,104.11,,,548000.0,OUVERT,,False,2020-04-28,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:15-178728,BOAMP,SIREN:247200132,48.0,Software & Applications,2016-03-14,48.0,1,50.69,,50.69,BOAMP:19-177021,,PROCEDURE_ADAPTE,,True,2020-03-14,attribution_award_date,sentence_transformers,0.6029,0.6193,0.2,True,0.7758,0,0,0,0.6029,0.5046,0.0982999999999999,5,False,False
BOAMP:15-179034,BOAMP,NAME:c h s de la sarthe,,Data & AI,2015-11-27,48.0,0,109.13,109.13,,,,PROCEDURE_ADAPTE,SERVICES,False,2019-11-27,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:15-179747,BOAMP,SIREN:264400136,48.0,Software & Applications,2015-11-27,48.0,1,47.08,,47.08,BOAMP:19-165120,,PROCEDURE_ADAPTE,,True,2019-11-27,publication_date,sentence_transformers,0.5168,0.4554,0.0,True,0.923,0,0,0,0.5168,0.496,0.0208,9,False,False
BOAMP:15-178791,BOAMP,NAME:nantes metropole,72.0,Cybersecurity,2015-11-30,48.0,1,49.87,,49.87,BOAMP:20-12070,,OUVERT,SERVICES,False,2019-11-30,publication_date,sentence_transformers,0.8541,0.7132,1.0,True,0.8443,0,0,0,0.8541,0.7964,0.0576999999999999,29,False,True
BOAMP:15-182957,BOAMP,SIREN:264400136,48.0,Software & Applications,2015-12-04,48.0,1,46.85,,46.85,BOAMP:19-165120,,PROCEDURE_ADAPTE,,True,2019-12-04,publication_date,sentence_transformers,0.507,0.4405,0.0,True,0.9039,0,0,0,0.507,0.4994,0.0075999999999999,9,False,False
BOAMP:15-184251,BOAMP,SIREN:194909701,48.0,Software & Applications,2016-05-02,36.0,1,29.6,,29.6,BOAMP:18-146489,,OUVERT,,False,2019-05-02,attribution_award_date,sentence_transformers,0.4986,0.6382,0.0,True,0.4666,0,0,0,0.4986,,,1,True,False
BOAMP:15-185112,BOAMP,NAME:conseil general de la vendee,72.0,IT Services & Consulting,2015-12-10,48.0,1,44.28,,44.28,BOAMP:19-126819,,PROCEDURE_ADAPTE,SERVICES,True,2019-12-10,publication_date,sentence_transformers,0.6968,0.5864,,False,0.6903,0,0,0,0.6968,0.5258,0.1709999999999999,7,False,False
BOAMP:15-186668,BOAMP,NAME:e c a s gendarmerie nationale,32.0,Telecom & Networks,2016-04-04,48.0,0,104.89,104.89,,,140000.0,OUVERT,,False,2020-04-04,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:15-187883,BOAMP,SIREN:227200029,,Telecom & Networks,2015-12-16,48.0,1,43.43,,43.43,BOAMP:19-18263,,OUVERT,,True,2019-12-16,publication_date,sentence_transformers,0.7612,0.7427,,False,0.6191,0,0,0,0.7612,0.748,0.0131999999999999,8,False,False
BOAMP:15-189271,BOAMP,SIREN:227200029,72.0,IT Services & Consulting,2015-12-18,48.0,1,47.08,,47.08,BOAMP:19-174809,200000.0,PROCEDURE_ADAPTE,SERVICES,True,2019-12-18,publication_date,sentence_transformers,0.6454,0.652,0.2,True,0.923,0,0,0,0.6454,0.6138,0.0315999999999999,8,False,False
BOAMP:15-191209,BOAMP,SIREN:218501096,32.0,IT Hardware & Equipment,2015-12-24,48.0,1,48.46,,48.46,BOAMP:20-892,,OUVERT,SERVICES,True,2019-12-24,publication_date,sentence_transformers,0.6975,0.4518,,False,0.962,0,0,0,0.6975,,,1,True,False
BOAMP:15-192356,BOAMP,NAME:nantes metropole,72.0,IT Services & Consulting,2015-12-24,12.0,1,8.54,,8.54,BOAMP:16-128161,,PROCEDURE_ADAPTE,SERVICES,False,2016-12-23,publication_date,sentence_transformers,0.681,0.3467,1.0,True,0.7118,0,0,0,0.681,0.5835,0.0975,14,False,False
BOAMP:16-2771,BOAMP,NAME:conseil general de la vendee,72.0,IT Services & Consulting,2016-01-08,48.0,1,43.33,,43.33,BOAMP:19-126819,,PROCEDURE_ADAPTE,,True,2020-01-08,publication_date,sentence_transformers,0.6694,0.5747,,False,0.6109,0,0,0,0.6694,0.5354,0.134,7,False,False
BOAMP:16-3447,BOAMP,SIREN:268504453,48.0,Cloud & Infrastructure,2016-01-11,48.0,0,107.65,107.65,,,,PROCEDURE_ADAPTE,,True,2020-01-11,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-4040,BOAMP,NAME:cte de communes du pays des herbiers,72.0,IT Services & Consulting,2016-01-12,48.0,0,107.62,107.62,,,,OUVERT,SERVICES,True,2020-01-12,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-6135,BOAMP,SIREN:287200265,48.0,Digital Workplace & Collaboration,2016-04-12,48.0,1,49.24,,49.24,BOAMP:20-23861,,PROCEDURE_ADAPTE,,True,2020-04-12,attribution_award_date,sentence_transformers,0.5132,0.4599,0.0,True,0.8963,0,0,0,0.5132,,,1,True,False
BOAMP:16-5206,BOAMP,SIREN:214401846,,Unknown,2016-01-14,28.0,1,26.15,,26.15,BOAMP:18-36652,,PROCEDURE_ADAPTE,,False,2018-05-15,publication_date,sentence_transformers,0.7065,0.5269,,False,0.8458,0,0,0,0.7065,0.6951,0.0113999999999999,14,False,False
BOAMP:16-7712,BOAMP,NAME:cnieg,72.0,IT Services & Consulting,2016-05-24,24.0,1,21.25,,21.25,BOAMP:18-29896,,OUVERT,SERVICES,False,2018-05-24,attribution_award_date,sentence_transformers,0.5776,0.5584,0.2,True,0.7712,0,0,0,0.5776,0.4588,0.1188,4,False,False
BOAMP:16-1046,BOAMP,NAME:ademe,72.0,Digital Workplace & Collaboration,2016-01-18,55.0,0,107.42,107.42,,,,OUVERT,SERVICES,False,2020-08-18,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-7640,BOAMP,SIREN:264400136,48.0,Software & Applications,2016-01-18,48.0,1,38.93,,38.93,BOAMP:19-59985,,OUVERT,,True,2020-01-18,publication_date,sentence_transformers,0.6173,0.4213,1.0,True,0.2441,0,0,0,0.6173,0.5276,0.0897,9,False,False
BOAMP:16-7903,BOAMP,SIREN:523699148,32.0,IT Hardware & Equipment,2016-04-05,48.0,0,104.86,104.86,,,,OUVERT,,True,2020-04-05,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-10778,BOAMP,SIREN:391722881,72.0,IT Maintenance & Support,2016-10-20,24.0,1,26.71,,26.71,BOAMP:18-8879,,RESTREINT,SERVICES,False,2018-10-20,attribution_award_date,sentence_transformers,0.6621,0.6431,0.4,True,0.7743,0,0,0,0.6621,0.5986,0.0635,6,False,False
BOAMP:16-10414,BOAMP,NAME:conseil general de loire atlantique,72.0,IT Services & Consulting,2016-01-22,24.0,0,107.29,107.29,,,,PROCEDURE_ADAPTE,SERVICES,False,2018-01-21,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-10649,BOAMP,SIREN:284400017,,Cybersecurity,2016-01-25,48.0,1,53.94,,53.94,BOAMP:20-50911,,OUVERT,,True,2020-01-25,publication_date,sentence_transformers,0.605,0.5069,,False,0.5048,0,0,0,0.605,0.59,0.015,6,False,False
BOAMP:16-12477,BOAMP,NAME:gpm de nantes st nazaire,32.0,Telecom & Networks,2016-05-17,48.0,1,47.63,,47.63,BOAMP:20-59734,,OUVERT,,True,2020-05-17,attribution_award_date,sentence_transformers,0.4527,0.2721,0.0,True,0.9696,0,0,0,0.4527,0.4292,0.0234999999999999,3,False,False
BOAMP:16-14558,BOAMP,NAME:inra angers nantes,72.0,IT Services & Consulting,2016-07-05,36.0,0,101.87,101.87,,,129000.0,OUVERT,SERVICES,False,2019-07-05,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-15282,BOAMP,SIREN:200054302,48.0,Software & Applications,2016-02-02,48.0,1,46.55,,46.55,BOAMP:19-190109,,PROCEDURE_ADAPTE,,True,2020-02-02,publication_date,sentence_transformers,0.4843,0.3961,0.0,True,0.8792,0,0,0,0.4843,,,1,True,False
BOAMP:16-16627,BOAMP,SIREN:247200132,72.0,Digital Workplace & Collaboration,2016-02-04,48.0,1,49.34,,49.34,BOAMP:19-160471,,PROCEDURE_ADAPTE,SERVICES,True,2020-02-04,publication_date,sentence_transformers,0.5921,0.5361,0.2,True,0.8881,0,0,0,0.5921,0.4853,0.1067999999999999,7,False,False
BOAMP:16-17002,BOAMP,SIREN:214401432,48.0,Software & Applications,2016-02-04,36.0,1,39.98,,39.98,BOAMP:19-87143,,PROCEDURE_ADAPTE,,False,2019-02-03,publication_date,sentence_transformers,0.5792,0.3769,,False,0.6683,0,0,0,0.5792,0.3835,0.1957,2,False,False
BOAMP:16-19705,BOAMP,SIREN:242900769,,Software & Applications,2016-06-21,48.0,0,102.33,102.33,,,,OUVERT,SERVICES,False,2020-06-21,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-21939,BOAMP,SIREN:214401432,39.0,Software & Applications,2016-02-12,48.0,1,39.72,,39.72,BOAMP:19-87143,,PROCEDURE_ADAPTE,,True,2020-02-12,publication_date,sentence_transformers,0.4358,0.2872,,False,0.3098,0,0,0,0.4358,0.4009,0.0349,4,False,False
BOAMP:16-23686,BOAMP,NAME:cte cnes coeur d estuaire,72.0,IT Services & Consulting,2016-06-17,48.0,0,102.46,102.46,,,,OUVERT,SERVICES,True,2020-06-17,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-26260,BOAMP,SIREN:214400269,48.0,Software & Applications,2016-06-09,12.0,1,7.79,,7.79,BOAMP:16-151887,,PROCEDURE_ADAPTE,,False,2017-06-09,attribution_award_date,sentence_transformers,0.4122,0.3311,0.0,True,0.6488,0,0,0,0.4122,,,1,True,False
BOAMP:16-20531,BOAMP,NAME:dreal pays de la loire,72.0,IT Services & Consulting,2016-02-23,48.0,0,106.24,106.24,,,,PROCEDURE_ADAPTE,SERVICES,True,2020-02-23,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-25827,BOAMP,NAME:cg49,72.0,IT Services & Consulting,2016-02-23,48.0,0,106.24,106.24,,,,OUVERT,SERVICES,True,2020-02-23,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-27767,BOAMP,SIREN:264900390,48.0,Software & Applications,2016-02-25,48.0,0,106.18,106.18,,,,PROCEDURE_ADAPTE,,False,2020-02-25,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-28465,BOAMP,NAME:syndicat departemental d energie,72.0,IT Services & Consulting,2016-03-01,48.0,0,106.01,106.01,,,,PROCEDURE_ADAPTE,SERVICES,True,2020-03-01,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-30120,BOAMP,SIREN:391722881,72.0,IT Services & Consulting,2016-03-02,48.0,1,47.73,,47.73,BOAMP:20-27358,,RESTREINT,SERVICES,False,2020-03-02,publication_date,sentence_transformers,0.9509,0.8882,1.0,True,0.9778,0,0,0,0.9509,0.6533,0.2976,6,False,True
BOAMP:16-30715,BOAMP,NAME:cg49,72.0,IT Services & Consulting,2016-03-02,48.0,0,105.98,105.98,,,,OUVERT,,True,2020-03-02,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-30963,BOAMP,SIREN:228500013,35.0,Cybersecurity,2016-06-09,48.0,1,51.35,,51.35,BOAMP:20-70265,,OUVERT,,True,2020-06-09,attribution_award_date,sentence_transformers,0.8599,0.7892,1.0,True,0.7211,0,0,0,0.8599,0.5029,0.357,6,False,True
BOAMP:16-32105,BOAMP,SIREN:214400269,32.0,Telecom & Networks,2016-06-02,12.0,0,102.96,102.96,,,,PROCEDURE_ADAPTE,,False,2017-06-02,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-33283,BOAMP,NAME:nantes metropole,72.0,IT Services & Consulting,2016-03-10,12.0,1,13.11,,13.11,BOAMP:16-135042,,PROCEDURE_ADAPTE,SERVICES,False,2017-03-10,publication_date,sentence_transformers,0.6084,0.5672,0.2,True,0.9077,0,0,0,0.6084,0.5568,0.0516,19,False,False
BOAMP:16-33632,BOAMP,NAME:nantes metropole,72.0,Digital Workplace & Collaboration,2016-03-11,48.0,1,47.44,,47.44,BOAMP:20-26585,,OUVERT,SERVICES,False,2020-03-11,publication_date,sentence_transformers,0.688,0.6183,0.4,True,0.9531,0,0,0,0.688,0.6344,0.0535999999999999,28,False,False
BOAMP:16-27384,BOAMP,NAME:mindef dga do s2a,35.0,Cybersecurity,2016-03-15,48.0,0,105.55,105.55,,,,RESTREINT,,False,2020-03-15,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-38113,BOAMP,SIREN:247200132,72.0,Digital Workplace & Collaboration,2016-03-16,48.0,1,48.0,,48.0,BOAMP:19-160471,,PROCEDURE_ADAPTE,,True,2020-03-16,publication_date,sentence_transformers,0.6251,0.5628,0.2,True,0.9997,0,0,0,0.6251,0.4739,0.1512,7,False,False
BOAMP:16-40838,BOAMP,SIREN:200083392,,Telecom & Networks,2016-03-22,48.0,1,50.85,,50.85,BOAMP:20-76288,,OUVERT,,True,2020-03-22,publication_date,sentence_transformers,0.6273,0.4201,,False,0.7622,0,0,0,0.6273,,,1,True,False
BOAMP:16-42023,BOAMP,NAME:gpm de nantes st nazaire,32.0,Telecom & Networks,2016-03-24,48.0,0,105.26,105.26,,,,PROCEDURE_ADAPTE,,True,2020-03-24,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-42170,BOAMP,NAME:gpm de nantes st nazaire,48.0,Software & Applications,2016-07-29,48.0,1,39.22,,39.22,BOAMP:19-39750,,OUVERT,SERVICES,True,2020-07-29,attribution_award_date,sentence_transformers,0.3129,0.2729,0.0,True,0.2687,0,0,0,0.3129,,,1,True,False
BOAMP:16-42996,BOAMP,SIREN:288500010,,Unknown,2016-07-29,19.0,1,9.1,,9.1,BOAMP:17-20659,,OUVERT,,False,2018-02-27,attribution_award_date,sentence_transformers,0.4667,0.4125,,False,0.175,0,0,0,0.4667,,,1,True,False
BOAMP:16-43654,BOAMP,NAME:mindef dga do s2a,35.0,Cybersecurity,2016-03-29,48.0,0,105.09,105.09,,,,NEGOCIE,,True,2020-03-29,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-45436,BOAMP,NAME:hopital intercommunal sevre et loire,45.0,Unknown,2016-09-05,48.0,0,99.84,99.84,,,,OUVERT,,True,2020-09-05,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-45870,BOAMP,SIREN:244900015,72.0,IT Services & Consulting,2016-03-30,36.0,1,35.22,,35.22,BOAMP:19-35566,,PROCEDURE_ADAPTE,SERVICES,False,2019-03-30,publication_date,sentence_transformers,0.7265,0.474,0.8,True,0.9347,0,0,0,0.7265,0.5355,0.191,9,False,True
BOAMP:16-44890,BOAMP,SIREN:264400268,,Unknown,2016-03-30,12.0,1,13.24,,13.24,BOAMP:17-56105,,OUVERT,,False,2017-03-30,publication_date,sentence_transformers,0.5762,0.257,,False,0.8967,0,0,0,0.5762,,,1,True,False
BOAMP:16-48130,BOAMP,SIREN:228500013,,Data & AI,2017-01-09,48.0,1,44.32,,44.32,BOAMP:20-70265,,OUVERT,SERVICES,True,2021-01-09,attribution_award_date,sentence_transformers,0.6956,0.5827,,False,0.6931,0,0,0,0.6956,0.6728,0.0228,6,False,False
BOAMP:16-48232,BOAMP,SIREN:391722881,72.0,IT Services & Consulting,2016-03-31,48.0,1,46.78,,46.78,BOAMP:20-27358,,RESTREINT,,True,2020-03-31,publication_date,sentence_transformers,0.9344,0.8869,1.0,True,0.8984,0,0,0,0.9344,0.634,0.3004,7,False,True
BOAMP:16-46830,BOAMP,SIREN:194909701,32.0,Telecom & Networks,2016-06-16,36.0,1,35.22,,35.22,BOAMP:19-82021,,OUVERT,,False,2019-06-16,attribution_award_date,sentence_transformers,0.5354,0.4963,0.0,True,0.9347,0,0,0,0.5354,0.4885,0.0469,4,False,False
BOAMP:16-54252,BOAMP,SIREN:200054302,48.0,Software & Applications,2016-04-15,12.0,0,104.53,104.53,,,,PROCEDURE_ADAPTE,,False,2017-04-15,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-53642,BOAMP,NAME:cci de maine et loire,79.0,Unknown,2016-07-18,48.0,0,101.45,101.45,,,32500.0,OUVERT,SERVICES,True,2020-07-18,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-54197,BOAMP,NAME:nantes metropole,48.0,Software & Applications,2016-04-17,48.0,1,49.15,,49.15,BOAMP:20-66643,250000.0,OUVERT,SERVICES,False,2020-04-17,publication_date,sentence_transformers,0.5672,0.5908,0.0,True,0.9045,0,0,0,0.5672,0.5265,0.0407,29,False,False
BOAMP:16-54370,BOAMP,NAME:nantes metropole,48.0,Software & Applications,2016-04-17,48.0,1,49.15,,49.15,BOAMP:20-66643,250000.0,OUVERT,SERVICES,False,2020-04-17,publication_date,sentence_transformers,0.5561,0.5629,0.0,True,0.9045,0,0,0,0.5561,0.5176,0.0385,28,False,False
BOAMP:16-55219,BOAMP,SIREN:225300011,32.0,Telecom & Networks,2016-04-18,48.0,1,50.69,,50.69,BOAMP:20-88363,750000.0,OUVERT,SERVICES,False,2020-04-18,publication_date,sentence_transformers,0.4427,0.344,0.0,True,0.7758,0,0,0,0.4427,0.3816,0.0610999999999999,3,False,False
BOAMP:16-34964,BOAMP,SIREN:173501115,35.0,Cybersecurity,2016-04-19,48.0,0,104.4,104.4,,,,OUVERT,SERVICES,True,2020-04-19,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-55493,BOAMP,NAME:ccas d angers,48.0,Software & Applications,2016-04-19,14.0,0,104.4,104.4,,,,PROCEDURE_ADAPTE,SERVICES,False,2017-06-19,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-56502,BOAMP,NAME:caf de la somme,72.0,Digital Workplace & Collaboration,2016-04-22,60.0,0,104.3,104.3,,,875000.0,OUVERT,FOURNITURES,False,2021-04-22,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-57562,BOAMP,SIREN:244900015,72.0,IT Services & Consulting,2016-04-25,48.0,1,43.46,,43.46,BOAMP:19-85688,,PROCEDURE_ADAPTE,SERVICES,True,2020-04-25,publication_date,sentence_transformers,0.6324,0.3951,0.8,True,0.6219,0,0,0,0.6324,0.5451,0.0872999999999999,4,False,False
BOAMP:16-61061,BOAMP,SIREN:227200029,72.0,IT Services & Consulting,2016-04-29,48.0,1,42.71,,42.71,BOAMP:19-174809,,PROCEDURE_ADAPTE,SERVICES,True,2020-04-29,publication_date,sentence_transformers,0.5255,0.4093,0.4,True,0.5589,0,0,0,0.5255,0.5002,0.0252999999999999,7,False,False
BOAMP:16-61484,BOAMP,SIREN:234400034,72.0,IT Services & Consulting,2016-07-28,48.0,1,46.45,,46.45,BOAMP:20-12202,600000.0,OUVERT,SERVICES,False,2020-07-28,attribution_award_date,sentence_transformers,0.6287,0.6362,0.2,True,0.871,0,0,0,0.6287,0.5746,0.0541,22,False,False
BOAMP:16-62960,BOAMP,SIREN:130029747,48.0,Software & Applications,2016-07-07,48.0,1,54.86,,54.86,BOAMP:21-14714,130000.0,OUVERT,SERVICES,False,2020-07-07,attribution_award_date,sentence_transformers,0.6665,0.4522,1.0,True,0.4282,0,0,0,0.6665,0.6151,0.0514,4,False,False
BOAMP:16-63210,BOAMP,SIREN:265300236,32.0,Telecom & Networks,2016-05-03,48.0,0,103.94,103.94,,,,PROCEDURE_ADAPTE,,True,2020-05-03,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-63741,BOAMP,NAME:conseil general de loire atlantique,64.0,Telecom & Networks,2016-08-03,12.0,0,100.92,100.92,,,1000000.0,OUVERT,SERVICES,False,2017-08-03,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-65569,BOAMP,SIREN:214400558,45.0,Unknown,2016-05-06,48.0,0,103.84,103.84,,,,PROCEDURE_ADAPTE,,True,2020-05-06,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-64280,BOAMP,SIREN:445400104,72.0,IT Services & Consulting,2016-09-12,60.0,0,99.61,99.61,,,250000.0,OUVERT,SERVICES,False,2021-09-12,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:16-63342,BOAMP,NAME:nantes metropole,45.0,Unknown,2016-10-13,48.0,1,48.85,,48.85,BOAMP:20-132336,700000.0,OUVERT,FOURNITURES,False,2020-10-13,attribution_award_date,sentence_transformers,0.5325,0.4916,0.0,True,0.9292,0,0,0,0.5325,0.5302,0.0022999999999999,27,False,False
BOAMP:16-66951,BOAMP,SIREN:264900259,39.0,Data & AI,2016-05-12,3.0,0,103.65,103.65,,,,OUVERT,FOURNITURES,False,2016-08-11,publication_date,none,,,,,,0,0,0,,,,0,False,False
