buyer_name_raw,buyer_name_clean,buyer_key,dept_code,query_used,entity_type_detected,nature_juridique_filter,candidate_rank,candidate_siren,candidate_siret,candidate_name,candidate_naf,candidate_nature_juridique,candidate_city,candidate_postal_code,name_similarity,dept_match,enrichment_score
VALLET,vallet,NAME:vallet,44,vallet,DEFAULT,,3.0,310690276,31069027600038,OPTIQUE VALLET,47.78A,5710,VALLET,44330,68.0,True,68.0
VALLET,vallet,NAME:vallet,44,vallet,DEFAULT,,4.0,753924679,75392467900032,ANNOUCK LANNEAU-VALLET (VALLET),88.99B,1000,ANCENIS-SAINT-GEREON,44150,42.3,True,42.3
VALLET,vallet,NAME:vallet,44,vallet,DEFAULT,,5.0,439446386,43944638600013,CLCA VALLET,64.19Z,2900,NANTES,44000,78.6,True,78.6
VALLET,vallet,NAME:vallet,44,vallet,DEFAULT,,6.0,993048545,99304854500012,LAURENT VALLET,74.90B,1000,LA REMAUDIERE,44430,68.0,True,68.0
VALLET,vallet,NAME:vallet,44,vallet,DEFAULT,,7.0,830110169,83011016900059,VIRGILE VALLET,86.90E,1000,NOTRE-DAME-DE-RIEZ,85270,68.0,False,68.0
VALLET,vallet,NAME:vallet,44,vallet,DEFAULT,,8.0,878554401,87855440100017,NICOLAS VALLET,68.20A,1000,NANTES,44000,68.0,True,68.0
VALLET,vallet,NAME:vallet,44,vallet,DEFAULT,,9.0,924266380,92426638000014,MELIS VALLET (WARGBOY),58.13Z,1000,SAINT-MICHEL-CHEF-CHEF,44730,54.2,True,54.2
VALLET,vallet,NAME:vallet,44,vallet,DEFAULT,,10.0,914631833,91463183300011,FABIEN VALLET (VALLET FABIEN),43.32A,1000,VERTOU,44120,44.4,True,44.4
CCIR Pays de la Loire,ccir pays de la loire,NAME:ccir pays de la loire,44,ccir pays loire,DEFAULT,,1.0,184401289,18440128900386,CHAMBRE DE COMMERCE ET D INDUSTRIE DE REGION PAYS DE LA LOIRE (CCIR),94.11Z,7381,SAINT-HERBLAIN,44800,54.9,True,54.9
Conseil général de Loire-Atlantique,conseil general de loire atlantique,NAME:conseil general de loire atlantique,44,departement loire atlantique,DEPT,7220,1.0,224400028,22440002800011,DEPARTEMENT DE LA LOIRE-ATLANTIQUE,84.11Z,7220,NANTES,44000,70.7,True,70.7
Vendée Eau,vendee eau,NAME:vendee eau,85,vendee eau,DEFAULT,,1.0,258500222,25850022200033,VENDEE EAU,36.00Z,7354,LA ROCHE-SUR-YON,85000,100.0,True,100.0
Vendée Eau,vendee eau,NAME:vendee eau,85,vendee eau,DEFAULT,,2.0,786451260,78645126000024,REGIE DEPART PASSAGES D'EAU DE LA VENDEE (RDPEV),50.10Z,4150,LA BARRE-DE-MONTS,85550,49.7,True,49.7
Vendée Eau,vendee eau,NAME:vendee eau,85,vendee eau,DEFAULT,,3.0,902583491,90258349100011,BIEN EN VENDEE,68.10Z,5499,SOULLANS,85300,80.2,True,80.2
Vendée Eau,vendee eau,NAME:vendee eau,85,vendee eau,DEFAULT,,4.0,520547522,52054752200026,LAVE SANS EAU,45.20A,5499,MONTAIGU-VENDEE,85600,64.9,True,64.9
Vendée Eau,vendee eau,NAME:vendee eau,85,vendee eau,DEFAULT,,5.0,948500004,94850000400015,LABYRINTHE EN VENDEE VALLEE,93.29Z,5710,MOUCHAMPS,85640,56.9,True,56.9
Vendée Eau,vendee eau,NAME:vendee eau,85,vendee eau,DEFAULT,,6.0,534722152,53472215200020,A.P.I. VENDEE,68.10Z,5499,DOMPIERRE-SUR-YON,85170,74.0,True,74.0
Vendée Eau,vendee eau,NAME:vendee eau,85,vendee eau,DEFAULT,,7.0,481461267,48146126700025,SARL EXPERBAT VENDEE,74.90B,5499,SAINT-HILAIRE-DE-RIEZ,85270,76.0,True,76.0
Vendée Eau,vendee eau,NAME:vendee eau,85,vendee eau,DEFAULT,,8.0,498542075,49854207500011,LOIRE EAUDYSSEE,94.99Z,9220,LA ROCHE-SUR-YON,85000,48.0,True,48.0
Vendée Eau,vendee eau,NAME:vendee eau,85,vendee eau,DEFAULT,,9.0,880652623,88065262300328,VENDEE OMBRIERES,35.11Z,5710,LA ROCHE-SUR-YON,85000,65.5,True,65.5
Vendée Eau,vendee eau,NAME:vendee eau,85,vendee eau,DEFAULT,,10.0,981499957,98149995700026,LOLA DAUGUET,43.99C,1000,CAUSSE-ET-DIEGE,12700,27.3,False,27.3
Pole Santé Sarthe et Loire,pole sante sarthe et loire,NAME:pole sante sarthe et loire,72,pole sante sarthe loire,DEFAULT,,1.0,849248042,84924804200020,NAPO OUSSEY,86.22C,1000,ANGERS,49000,35.3,False,35.3
DIR Ouest,dir ouest,NAME:dir ouest,35,dir ouest,DEFAULT,,1.0,130001704,13000170400589,DIRECTION INTERDEPARTEMENTALE DES ROUTES OUEST (DIR),84.13Z,7172,RENNES,35000,40.7,True,40.7
DIR Ouest,dir ouest,NAME:dir ouest,35,dir ouest,DEFAULT,,2.0,342404399,34240439903453,T D F (TDF),61.20Z,5710,MONTROUGE,92120,25.0,False,25.0
Ville de Saint Sébastien sur Loire,saint sebastien sur loire,NAME:saint sebastien sur loire,44,commune saint sebastien sur loire,COMMUNE,7210,1.0,214401903,21440190300155,COMMUNE DE SAINT-SEBASTIEN-SUR-LOIRE,84.11Z,7210,SAINT-SEBASTIEN-SUR-LOIRE,44230,100.0,True,100.0
Syndicat Départemental d'Energie,syndicat departemental d energie,NAME:syndicat departemental d energie,85,departemental energie,DEFAULT,,1.0,200042489,20004248900019,SYNDICAT DEPARTEMENTAL D'ENERGIE ET D'EQUIPEMENT DE LA VENDEE (SYDEV),84.11Z,7354,LA ROCHE-SUR-YON,85000,71.6,True,71.6
Syndicat Départemental d'Energie,syndicat departemental d energie,NAME:syndicat departemental d energie,85,departemental energie,DEFAULT,,2.0,809981756,80998175600012,SEML WEST ENERGIES,71.12B,5515,SAINT-LO,50000,35.9,False,35.9
Syndicat Départemental d'Energie,syndicat departemental d energie,NAME:syndicat departemental d energie,85,departemental energie,DEFAULT,,3.0,917979676,91797967600017,ENERGIE EN PAYS DE FONTENAY-VENDEE,35.11Z,5710,LA ROCHE-SUR-YON,85000,48.9,True,48.9
Syndicat Départemental d'Energie,syndicat departemental d energie,NAME:syndicat departemental d energie,85,departemental energie,DEFAULT,,4.0,821060977,82106097700013,COMITE D'ANIMATION DU SYDEV POUR LE PERSONNEL (CASPER),94.99Z,9220,LA ROCHE-SUR-YON,85000,33.3,True,33.3
Université d'Angers,universite d angers,NAME:universite d angers,49,universite angers,UNIV,7383,1.0,194909701,19490970100303,UNIVERSITE D'ANGERS,85.42Z,7383,ANGERS,49100,100.0,True,100.0
O.P.H LE MANS HABITAT,o p h le mans habitat,NAME:o p h le mans habitat,72,o p h mans habitat,DEFAULT,,,,,,,,,,0.0,False,0.0
e-Collectivités Vendée,e collectivites vendee,NAME:e collectivites vendee,85,e collectivites vendee,DEFAULT,,,,,,,,,,0.0,False,0.0
GPM de Nantes - St Nazaire,gpm de nantes st nazaire,NAME:gpm de nantes st nazaire,44,gpm nantes st nazaire,DEFAULT,,,,,,,,,,0.0,False,0.0
SAEM Vendée,saem vendee,NAME:saem vendee,85,saem vendee,DEFAULT,,,,,,,,,,0.0,False,0.0
CG49,cg49,NAME:cg49,49,cg49,DEFAULT,,,,,,,,,,0.0,False,0.0
GIE SESAM Vitale,gie sesam vitale,NAME:gie sesam vitale,72,sesam vitale,DEFAULT,,1.0,391722881,39172288100052,GIE SESAM VITALE,63.11Z,6220,LE MANS,72100,100.0,True,100.0
Centre Hospitalier du Haut Anjou,du haut anjou,NAME:du haut anjou,53,centre hospitalier centre hospitalier du haut anjou,HOSP,7362,1.0,265300087,26530008700011,CENTRE HOSPITALIER DU HAUT ANJOU,86.10Z,7364,CHATEAU-GONTIER-SUR-MAYENNE,53200,100.0,True,100.0
Centre Hospitalier du Haut Anjou,du haut anjou,NAME:du haut anjou,53,centre hospitalier centre hospitalier du haut anjou,HOSP,7362,2.0,922935143,92293514300011,COM'CHHA CENTRE HOSPITALIER DU HAUT ANJOU CHATEAU-GONTIER SEGRE,86.10Z,9220,CHATEAU-GONTIER-SUR-MAYENNE,53200,73.2,True,73.2
Centre Hospitalier du Haut Anjou,du haut anjou,NAME:du haut anjou,53,centre hospitalier centre hospitalier du haut anjou,HOSP,7362,3.0,933233272,93323327200014,ASSOCIATION DES INTERNES ET DES PRATICIENS EN FORMATION AU CENTRE HOSPITALIER DU HAUT ANJOU,94.99Z,9220,CHATEAU-GONTIER-SUR-MAYENNE,53200,73.9,True,73.9
Centre Hospitalier du Haut Anjou,du haut anjou,NAME:du haut anjou,53,centre hospitalier centre hospitalier du haut anjou,HOSP,7362,4.0,411124761,41112476100015,GIE  IRM 53,82.99Z,6220,LAVAL,53000,17.1,True,17.1
Centre Hospitalier du Haut Anjou,du haut anjou,NAME:du haut anjou,53,centre hospitalier centre hospitalier du haut anjou,HOSP,7362,5.0,932645211,93264521100016,CABINET DU DOCTEUR BLANCHE LAJOUX,86.21Z,5485,ANGERS,49000,40.7,False,40.7
Centre Hospitalier du Haut Anjou,du haut anjou,NAME:du haut anjou,53,centre hospitalier centre hospitalier du haut anjou,HOSP,7362,6.0,501804710,50180471000066,CEDRIC CHEVALIER,86.22C,1000,ANGERS,49100,44.4,False,44.4
Centre Hospitalier du Haut Anjou,du haut anjou,NAME:du haut anjou,53,centre hospitalier centre hospitalier du haut anjou,HOSP,7362,7.0,793786179,79378617900010,MOHSSINE BENHALIMA,86.22C,1000,CHATEAU-GONTIER-SUR-MAYENNE,53200,38.3,True,38.3
Centre Hospitalier du Haut Anjou,du haut anjou,NAME:du haut anjou,53,centre hospitalier centre hospitalier du haut anjou,HOSP,7362,8.0,353535941,35353594100044,PHILIPPE RIDEREAU,86.21Z,1000,XANTON-CHASSENON,85240,26.1,False,26.1
Centre Hospitalier du Haut Anjou,du haut anjou,NAME:du haut anjou,53,centre hospitalier centre hospitalier du haut anjou,HOSP,7362,9.0,522406735,52240673500012,MOHAMMED NOURI,86.22C,1000,CHATEAU-GONTIER-SUR-MAYENNE,53200,27.9,True,27.9
Centre Hospitalier du Haut Anjou,du haut anjou,NAME:du haut anjou,53,centre hospitalier centre hospitalier du haut anjou,HOSP,7362,10.0,490698701,49069870100011,SELARL NEPHRO-ORGEMONT,86.21Z,5485,ANGERS,49000,39.2,False,39.2
ADEME,ademe,NAME:ademe,49,ademe,DEFAULT,,1.0,385290309,38529030900454,AGENCE DE L ENVIRONNEMENT ET DE LA MAITRISE DE L ENERGIE (ADEME),84.13Z,4110,ANGERS,49000,28.8,True,28.8
ADEME,ademe,NAME:ademe,49,ademe,DEFAULT,,2.0,353811441,35381144100032,CSE ADEME,94.20Z,8310,ANGERS,49000,79.4,True,79.4
ADEME,ademe,NAME:ademe,49,ademe,DEFAULT,,3.0,388333221,38833322100033,SCI ADEME,68.20B,6540,CHATEAU-GONTIER-SUR-MAYENNE,53200,79.4,False,79.4
ADEME,ademe,NAME:ademe,49,ademe,DEFAULT,,4.0,534934807,53493480700015,ADEME DEVELOPPEMENT,64.20Z,5710,ANGERS,49000,49.7,True,49.7
ADEME,ademe,NAME:ademe,49,ademe,DEFAULT,,5.0,933220824,93322082400017,ADEME ACT SOLUTIONS,74.90B,5710,ANGERS,49000,49.7,True,49.7
ADEME,ademe,NAME:ademe,49,ademe,DEFAULT,,6.0,941441305,94144130500013,2 AD - ADEME,94.99Z,9220,ANGERS,49000,74.7,True,74.7
ADEME,ademe,NAME:ademe,49,ademe,DEFAULT,,7.0,338253230,33825323022013,SODEXO ENTREPRISES,56.29A,5710,GUYANCOURT,78280,17.4,False,17.4
ADEME,ademe,NAME:ademe,49,ademe,DEFAULT,,8.0,334159472,33415947200458,ANSAMBLE,56.29A,5710,VANNES,56000,46.2,False,46.2
ADEME,ademe,NAME:ademe,49,ademe,DEFAULT,,9.0,820694255,82069425500028,CLUB CO2,94.99Z,9220,RUEIL-MALMAISON,92500,0.0,False,0.0
ADEME,ademe,NAME:ademe,49,ademe,DEFAULT,,10.0,789261153,78926115300017,SPORTS LOISIRS ENVIRONNEMENT ENERGIE,94.99Z,9220,ANGERS,49000,14.6,True,14.6
CH LE MANS,le mans,NAME:le mans,72,ch mans,DEFAULT,,1.0,750877854,75087785400018,CH RENOV (CH RENOV),41.20A,5499,LE MANS,72000,37.3,True,37.3
CH LE MANS,le mans,NAME:le mans,72,ch mans,DEFAULT,,2.0,838704484,83870448400016,CH COMPANY (CH ART & CONCEPT),47.91B,5710,LE MANS,72100,41.5,True,41.5
CH LE MANS,le mans,NAME:le mans,72,ch mans,DEFAULT,,3.0,881089049,88108904900020,EXPERTISE CH (EXPERTISE CH),43.29A,5710,LE MANS,72000,29.0,True,29.0
CH LE MANS,le mans,NAME:le mans,72,ch mans,DEFAULT,,4.0,988391017,98839101700015,EXPERTISE CH P,43.29A,5710,LE MANS,72000,42.1,True,42.1
CH LE MANS,le mans,NAME:le mans,72,ch mans,DEFAULT,,5.0,104064654,10406465400015,CLEAN HOME BY CH (HUBLISS),82.99Z,5710,LE MANS,72000,42.7,True,42.7
CH LE MANS,le mans,NAME:le mans,72,ch mans,DEFAULT,,6.0,909745648,90974564800016,PIZZA CH 72 (LA PASSERELLE),56.10C,5710,LE MANS,72100,38.5,True,38.5
CH LE MANS,le mans,NAME:le mans,72,ch mans,DEFAULT,,7.0,267200160,26720016000013,HOPITAL LE MANS,86.10Z,7364,LE MANS,72000,67.2,True,67.2
CH LE MANS,le mans,NAME:le mans,72,ch mans,DEFAULT,,8.0,797961893,79796189300014,AMICALE DES INTERNES ET ANCIENS INTERNES DU CENTRE HOSPITALIER DU MANS,94.99Z,9220,LE MANS,72000,25.9,True,25.9
CH LE MANS,le mans,NAME:le mans,72,ch mans,DEFAULT,,9.0,443249974,44324997400017,JEAN-DOMINIQUE PEGIS,86.21Z,1000,LE MANS,72000,29.6,True,29.6
CH LE MANS,le mans,NAME:le mans,72,ch mans,DEFAULT,,10.0,813228566,81322856600010,JAMAL-EDDINE LOTFI,86.22C,1000,LE MANS,72000,24.0,True,24.0
Centre hospitalier de Saumur,de saumur,NAME:de saumur,49,centre hospitalier saumur,HOSP,7362,1.0,264900523,26490052300012,CENTRE HOSPITALIER DE SAUMUR,86.10Z,7364,SAUMUR,49400,100.0,True,100.0
Centre hospitalier de Saumur,de saumur,NAME:de saumur,49,centre hospitalier saumur,HOSP,7362,2.0,511114456,51111445600011,GIE IRM SAUMUR,82.99Z,6220,SAUMUR,49400,54.1,True,54.1
Centre hospitalier de Saumur,de saumur,NAME:de saumur,49,centre hospitalier saumur,HOSP,7362,3.0,484968037,48496803700016,ASSOCIATION COMITE HOSPITALIER,94.99Z,9220,SAUMUR,49400,72.4,True,72.4
Centre hospitalier de Saumur,de saumur,NAME:de saumur,49,centre hospitalier saumur,HOSP,7362,4.0,432588416,43258841600011,FRANCOISE DURAND (DUPERRIN),47.62Z,1000,SAUMUR,49400,28.0,True,28.0
Centre hospitalier de Saumur,de saumur,NAME:de saumur,49,centre hospitalier saumur,HOSP,7362,5.0,315099259,31509925900022,DANIEL CHERRUAUD,86.21Z,1000,SAUMUR,49400,34.1,True,34.1
Centre hospitalier de Saumur,de saumur,NAME:de saumur,49,centre hospitalier saumur,HOSP,7362,6.0,794137968,79413796800028,DANIEL LUDMAN,86.22C,1000,SAUMUR,49400,31.6,True,31.6
Centre hospitalier de Saumur,de saumur,NAME:de saumur,49,centre hospitalier saumur,HOSP,7362,7.0,508689148,50868914800023,FREDERIC TEXIER,86.22C,1000,SAUMUR,49400,35.0,True,35.0
Centre hospitalier de Saumur,de saumur,NAME:de saumur,49,centre hospitalier saumur,HOSP,7362,8.0,775609530,77560953000040,ETS TRANSFUSION SANGUINE MAINE ET LOIRE,86.90C,9220,ANGERS,49100,38.6,True,38.6
Centre hospitalier de Saumur,de saumur,NAME:de saumur,49,centre hospitalier saumur,HOSP,7362,9.0,810038539,81003853900021,SELARL DU DOCTEUR BENOIT DELORME,86.22A,5485,SAUMUR,49400,51.9,True,51.9
Concarneau Cornouaille Agglomération,concarneau cornouaille agglomeration,NAME:concarneau cornouaille agglomeration,29,concarneau cornouaille agglomeration,DEFAULT,,1.0,242900769,24290076900124,CONCARNEAU CORNOUAILLE AGGLOMERATION,84.11Z,7348,CONCARNEAU,29900,100.0,True,100.0
Concarneau Cornouaille Agglomération,concarneau cornouaille agglomeration,NAME:concarneau cornouaille agglomeration,29,concarneau cornouaille agglomeration,DEFAULT,,2.0,879771996,87977199600011,OFFICE DE TOURISME COMMUNAUTAIRE DE CONCARNEAU AGGLOMERATION,79.90Z,4140,CONCARNEAU,29900,72.0,True,72.0
Ville d'Allonnes,ville d allonnes,NAME:ville d allonnes,72,ville allonnes,DEFAULT,,1.0,791052491,79105249100010,VILLE D ALLONNES RUNNING,94.99Z,9220,ALLONNES,72700,85.8,True,85.8
Ville d'Allonnes,ville d allonnes,NAME:ville d allonnes,72,ville allonnes,DEFAULT,,2.0,448078311,44807831100017,FEDERATION SPORTIVE ET GYMNIQUE (F.S.G.T.) VILLE D'ALLONNES,93.12Z,9220,ALLONNES,72700,51.1,True,51.1
Ville d'Allonnes,ville d allonnes,NAME:ville d allonnes,72,ville allonnes,DEFAULT,,3.0,328517826,32851782600033,CULTURE DANS LA VILLE,94.99Z,9220,ALLONNES,72700,60.2,True,60.2
Ville d'Allonnes,ville d allonnes,NAME:ville d allonnes,72,ville allonnes,DEFAULT,,4.0,433337938,43333793800024,GYMNASTIQUE VOLONTAIRE ALLONNES,93.12Z,9220,ALLONNES,72700,57.3,True,57.3
Ville d'Allonnes,ville d allonnes,NAME:ville d allonnes,72,ville allonnes,DEFAULT,,5.0,421647207,42164720700024,DANSE DANS LA VILLE,90.01Z,9220,LE MANS,72000,70.7,True,70.7
Ville d'Allonnes,ville d allonnes,NAME:ville d allonnes,72,ville allonnes,DEFAULT,,6.0,402989404,40298940400015,CAFE MUSIQUE EXCELSIOR,90.02Z,9220,ALLONNES,72700,33.3,True,33.3
Ville d'Allonnes,ville d allonnes,NAME:ville d allonnes,72,ville allonnes,DEFAULT,,7.0,821911971,82191197100017,ASSOCIATION DES PARENTS D'ELEVES D'ETIVAL-LES-LE-MANS (AP2E) (AP2E),94.99Z,9220,ETIVAL-LES-LE-MANS,72700,32.0,True,32.0
Ville d'Allonnes,ville d allonnes,NAME:ville d allonnes,72,ville allonnes,DEFAULT,,8.0,419712682,41971268200014,CTRE ALLONNAIS PROSPECT RECH ARCHEOLOGIQ (CAPRA),94.99Z,9220,ALLONNES,72700,33.3,True,33.3
Cté d'Agglomération du Choletais,cte d agglomeration du choletais,NAME:cte d agglomeration du choletais,49,cte agglomeration choletais,DEFAULT,,1.0,528848153,52884815300029,ALTER PUBLIC,71.12B,5599,ANGERS,49100,41.0,True,41.0
Angers Loire Métropole,angers loire metropole,NAME:angers loire metropole,49,angers loire metropole,DEFAULT,,1.0,244900015,24490001500011,COMMUNAUTE URBAINE ANGERS LOIRE METROPOLE,84.11Z,7343,ANGERS,49100,77.8,True,77.8
Angers Loire Métropole,angers loire metropole,NAME:angers loire metropole,49,angers loire metropole,DEFAULT,,2.0,994359883,99435988300018,CENTRE INTERCOMMUNAL D’ACTION SOCIALE D'ANGERS LOIRE METROPOLE (CIAS),88.99B,7367,ANGERS,49100,59.8,True,59.8
Angers Loire Métropole,angers loire metropole,NAME:angers loire metropole,49,angers loire metropole,DEFAULT,,3.0,794996710,79499671000024,AGENCE LOCALE DE L'ENERGIE ET DU CLIMAT DU TERRITOIRE D'ANGERS LOIRE METROPOLE,94.99Z,9220,ANGERS,49100,60.4,True,60.4
Angers Loire Métropole,angers loire metropole,NAME:angers loire metropole,49,angers loire metropole,DEFAULT,,4.0,429161318,42916131800028,"COMITE D'ACTION SOCIALE DU PERSONNEL DE LA VILLE D'ANGERS, D'ANGERS LOIRE METROPOLE ET DU CENTRE COMMUNAL D'ACTION SOCIA",94.99Z,9220,ANGERS,49100,45.3,True,45.3
Angers Loire Métropole,angers loire metropole,NAME:angers loire metropole,49,angers loire metropole,DEFAULT,,5.0,528810393,52881039300017,ALTER SERVICES,42.99Z,5599,ANGERS,49000,38.9,True,38.9
Angers Loire Métropole,angers loire metropole,NAME:angers loire metropole,49,angers loire metropole,DEFAULT,,6.0,058201526,05820152600090,ALTER CITES,71.12B,5515,ANGERS,49100,42.4,True,42.4
Angers Loire Métropole,angers loire metropole,NAME:angers loire metropole,49,angers loire metropole,DEFAULT,,7.0,830955068,83095506800044,ANGERS LOIRE TOURISME EXPO CONGRES,82.30Z,5599,ANGERS,49100,62.5,True,62.5
Angers Loire Métropole,angers loire metropole,NAME:angers loire metropole,49,angers loire metropole,DEFAULT,,8.0,839657749,83965774900025,ANGERS LOIRE DEVELOPPEMENT (ALDEV),84.13Z,5599,ANGERS,49100,60.9,True,60.9
Angers Loire Métropole,angers loire metropole,NAME:angers loire metropole,49,angers loire metropole,DEFAULT,,9.0,519904676,51990467600649,ALTER ENERGIES,71.12B,5515,ANGERS,49100,44.4,True,44.4
Angers Loire Métropole,angers loire metropole,NAME:angers loire metropole,49,angers loire metropole,DEFAULT,,10.0,528848153,52884815300029,ALTER PUBLIC,71.12B,5599,ANGERS,49100,35.3,True,35.3
GCS eSanté Pays de la Loire,gcs esante pays de la loire,NAME:gcs esante pays de la loire,44,gcs esante pays loire,DEFAULT,,,,,,,,,,0.0,False,0.0
Syndicat Trivalis,syndicat trivalis,NAME:syndicat trivalis,85,trivalis,DEFAULT,,1.0,258502962,25850296200040,SYNDICAT MIXTE ETUDES POUR COORDINATION DEPARTEMENTALE DE TRAITEMENT DECHETS MENAGERS DE VENDEE (TRIVALIS),38.21Z,7354,LA ROCHE-SUR-YON,85000,25.4,True,25.4
Ville de Talmont Saint Hilaire,talmont saint hilaire,NAME:talmont saint hilaire,85,commune talmont saint hilaire,COMMUNE,7210,1.0,218502888,21850288800017,COMMUNE DE TALMONT-SAINT-HILAIRE,84.11Z,7210,TALMONT-SAINT-HILAIRE,85440,100.0,True,100.0
INRA - Formation permanente nationale,inra formation permanente nationale,NAME:inra formation permanente nationale,44,inra formation permanente nationale,DEFAULT,,,,,,,,,,0.0,False,0.0
Commune de Saint-Nazaire,saint nazaire,NAME:saint nazaire,44,commune saint nazaire,COMMUNE,7210,1.0,214401846,21440184600016,COMMUNE DE SAINT-NAZAIRE,84.11Z,7210,SAINT-NAZAIRE,44600,100.0,True,100.0
commune de Le Pellerin,le pellerin,NAME:le pellerin,44,commune le pellerin,COMMUNE,7210,1.0,214401200,21440120000016,COMMUNE DU PELLERIN,84.11Z,7210,LE PELLERIN,44640,100.0,True,100.0
commune de Le Pellerin,le pellerin,NAME:le pellerin,44,commune le pellerin,COMMUNE,7210,2.0,214401408,21440140800015,COMMUNE DE LA REGRIPPIERE,84.11Z,7210,LA REGRIPPIERE,44330,66.9,True,66.9
Ville de Vertou,vertou,NAME:vertou,44,commune vertou,COMMUNE,7210,1.0,214402158,21440215800015,COMMUNE DE VERTOU,84.11Z,7210,VERTOU,44120,100.0,True,100.0
Ecole Centrale de Nantes,ecole centrale de nantes,NAME:ecole centrale de nantes,44,ecole centrale nantes,DEFAULT,,1.0,194401006,19440100600011,ECOLE CENTRALE DE NANTES,85.42Z,7383,NANTES,44300,100.0,True,100.0
Ecole Centrale de Nantes,ecole centrale de nantes,NAME:ecole centrale de nantes,44,ecole centrale nantes,DEFAULT,,2.0,105192215,10519221500017,FONDS DE DOTATION DE L'ECOLE CENTRALE DE NANTES,85.59A,9300,NANTES,44300,81.7,True,81.7
Ecole Centrale de Nantes,ecole centrale de nantes,NAME:ecole centrale de nantes,44,ecole centrale nantes,DEFAULT,,3.0,790010078,79001007800018,ASSOCIATION DES ETUDIANTS DE L'ECOLE CENTRALE DE NANTES,94.99Z,9220,NANTES,44300,88.8,True,88.8
Ecole Centrale de Nantes,ecole centrale de nantes,NAME:ecole centrale de nantes,44,ecole centrale nantes,DEFAULT,,4.0,930250287,93025028700016,JOURNAL DES ELEVES DE L'ECOLE CENTRALE DE NANTES,94.99Z,9220,NANTES,44300,81.7,True,81.7
Ecole Centrale de Nantes,ecole centrale de nantes,NAME:ecole centrale de nantes,44,ecole centrale nantes,DEFAULT,,5.0,775689078,77568907800019,OFFICE CENTRAL DE COOPERATION A L ECOLE (OCCE),94.99Z,9230,PARIS,75016,57.8,False,57.8
Ecole Centrale de Nantes,ecole centrale de nantes,NAME:ecole centrale de nantes,44,ecole centrale nantes,DEFAULT,,6.0,389743469,38974346900022,CENTRALE INNOVATION,71.12B,5699,ECULLY,69130,62.7,False,62.7
Ecole Centrale de Nantes,ecole centrale de nantes,NAME:ecole centrale de nantes,44,ecole centrale nantes,DEFAULT,,7.0,786020842,78602084200047,OFFICE CENTRAL COOPERATION A L ECOLE (OCCE),94.99Z,9220,NANTES,44000,57.8,True,57.8
Ecole Centrale de Nantes,ecole centrale de nantes,NAME:ecole centrale de nantes,44,ecole centrale nantes,DEFAULT,,8.0,538460882,53846088200011,SIFE CENTRALE NANTES,94.99Z,9220,NANTES,44300,78.5,True,78.5
Ecole Centrale de Nantes,ecole centrale de nantes,NAME:ecole centrale de nantes,44,ecole centrale nantes,DEFAULT,,9.0,402448948,40244894800016,CENTRALE NANTES PROJETS (CNP),94.99Z,9220,NANTES,44300,76.2,True,76.2
Ecole Centrale de Nantes,ecole centrale de nantes,NAME:ecole centrale de nantes,44,ecole centrale nantes,DEFAULT,,10.0,788747293,78874729300017,ASSOCIATION CULTURELLE DE L ECOLE CENTRALE,94.99Z,9220,NANTES,44300,66.2,True,66.2
Ville de Carquefou,carquefou,NAME:carquefou,44,commune carquefou,COMMUNE,7210,1.0,214400269,21440026900012,COMMUNE DE CARQUEFOU,84.11Z,7210,CARQUEFOU,44470,100.0,True,100.0
Commune de Pornic,pornic,NAME:pornic,44,commune pornic,COMMUNE,7210,1.0,214401317,21440131700018,COMMUNE DE PORNIC,84.11Z,7210,PORNIC,44210,100.0,True,100.0
Commune de Pornic,pornic,NAME:pornic,44,commune pornic,COMMUNE,7210,2.0,200058121,20005812100019,COMMUNE DE CHAUMES-EN-RETZ,84.11Z,7210,CHAUMES-EN-RETZ,44320,56.9,True,56.9
Commune de Pornic,pornic,NAME:pornic,44,commune pornic,COMMUNE,7210,3.0,214401333,21440133300015,COMMUNE DE PORT-SAINT-PERE,84.11Z,7210,PORT-SAINT-PERE,44710,68.9,True,68.9
Commune de Pornic,pornic,NAME:pornic,44,commune pornic,COMMUNE,7210,4.0,214400186,21440018600018,COMMUNE DE BOUAYE,84.11Z,7210,BOUAYE,44830,54.0,True,54.0
Commune de Pornic,pornic,NAME:pornic,44,commune pornic,COMMUNE,7210,5.0,214400384,21440038400019,COMMUNE DE CHAUVE,84.11Z,7210,CHAUVE,44320,54.0,True,54.0
Commune de Pornic,pornic,NAME:pornic,44,commune pornic,COMMUNE,7210,6.0,200054229,20005422900014,COMMUNE DE VILLENEUVE EN RETZ,84.11Z,7210,VILLENEUVE-EN-RETZ,44580,58.1,True,58.1
