src_idweb,src_buyer_key,src_cpv,src_contract_start,src_duration_months,src_objet,cand_idweb,cand_contract_start,cand_cpv,cand_objet,gap_months,buyer_match_score,cpv_match_score,cpv_used_in_score,text_similarity_score,temporal_proximity_score,composite_score
19-125270,NAME:ctre hosp universitaire angers,72000000.0,2019-08-14,48.0,La mise en oeuvre d'un outil informatique permettant d'accompagner le déploiement du projet de plateforme vigilans en pays de la loire.,23-22379,2023-04-21,32360000.0,"FOURNITURE D'ACCESSOIRES, PIECES DETACHEES ET PRESTATIONS DE MAINTENANCE POUR LES INSTALLATIONS D'APPELS MALADES",44.22,1.0,0.0,True,0.4343,0.3697,0.3977
19-125270,NAME:ctre hosp universitaire angers,72000000.0,2019-08-14,48.0,La mise en oeuvre d'un outil informatique permettant d'accompagner le déploiement du projet de plateforme vigilans en pays de la loire.,23-61217,2023-05-06,72413000.0,"Accord-cadre conception, développement, maintenance de sites WEB, Intranet et plan interactif GHT49",44.71,1.0,0.2,True,0.5903,0.4518,0.5265
19-125270,NAME:ctre hosp universitaire angers,72000000.0,2019-08-14,48.0,La mise en oeuvre d'un outil informatique permettant d'accompagner le déploiement du projet de plateforme vigilans en pays de la loire.,23-96123,2023-07-09,35113400.0,FOURNITURE D'EQUIPEMENTS DE PROTECTION INDIVIDUELLE DE SECURITE AU TRAVAIL (EPI) POUR LE GHT 49,46.81,1.0,0.0,True,0.4901,0.8022,0.5065
19-145845,NAME:ctre hosp universitaire angers,72000000.0,2019-09-26,48.0,La création et l'hébergement de la nouvelle version du site Internet du GCS HUGO et du GIRCI GO.,23-22379,2023-04-21,32360000.0,"FOURNITURE D'ACCESSOIRES, PIECES DETACHEES ET PRESTATIONS DE MAINTENANCE POUR LES INSTALLATIONS D'APPELS MALADES",42.81,1.0,0.0,True,0.2035,0.1343,0.2583
19-145845,NAME:ctre hosp universitaire angers,72000000.0,2019-09-26,48.0,La création et l'hébergement de la nouvelle version du site Internet du GCS HUGO et du GIRCI GO.,23-61217,2023-05-06,72413000.0,"Accord-cadre conception, développement, maintenance de sites WEB, Intranet et plan interactif GHT49",43.3,1.0,0.2,True,0.4725,0.2164,0.4323
19-145845,NAME:ctre hosp universitaire angers,72000000.0,2019-09-26,48.0,La création et l'hébergement de la nouvelle version du site Internet du GCS HUGO et du GIRCI GO.,23-96123,2023-07-09,35113400.0,FOURNITURE D'EQUIPEMENTS DE PROTECTION INDIVIDUELLE DE SECURITE AU TRAVAIL (EPI) POUR LE GHT 49,45.4,1.0,0.0,True,0.2588,0.5668,0.3669
19-145845,NAME:ctre hosp universitaire angers,72000000.0,2019-09-26,48.0,La création et l'hébergement de la nouvelle version du site Internet du GCS HUGO et du GIRCI GO.,23-52464,2023-08-04,50413200.0,"Prestations de maintenance préventive, corrective et fourniture de pièces détachées pour les extincteurs, RIA, colonnes sèches et poteaux incendie des établissements du GHT 49",46.25,1.0,0.0,True,0.2021,0.7092,0.3727
22-99915,NAME:ctre hosp universitaire angers,45400000.0,2023-01-01,12.0,TRAVAUX D'ENTRETIEN ET DE MAINTENANCE DES BATIMENTS ET DES INFRASTRUCTURES DES ETABLISSEMENTS DU GHT 49,23-96123,2023-07-09,35113400.0,FOURNITURE D'EQUIPEMENTS DE PROTECTION INDIVIDUELLE DE SECURITE AU TRAVAIL (EPI) POUR LE GHT 49,6.21,1.0,0.0,True,0.5586,0.0348,0.3804
22-99915,NAME:ctre hosp universitaire angers,45400000.0,2023-01-01,12.0,TRAVAUX D'ENTRETIEN ET DE MAINTENANCE DES BATIMENTS ET DES INFRASTRUCTURES DES ETABLISSEMENTS DU GHT 49,23-52464,2023-08-04,50413200.0,"Prestations de maintenance préventive, corrective et fourniture de pièces détachées pour les extincteurs, RIA, colonnes sèches et poteaux incendie des établissements du GHT 49",7.06,1.0,0.0,True,0.623,0.1772,0.4346
17-165815,NAME:dreal bretagne,48000000.0,2018-06-05,48.0,"Marché de prestations informatiques (conseil, développements)",22-44037,2022-03-25,72250000.0,Marché de prestations informatiques (infrastructures réseaux),45.63,1.0,0.0,True,0.6457,0.6051,0.5293
17-165817,NAME:dreal bretagne,48000000.0,2018-05-18,48.0,Marché de prestations informatiques (infrastructures réseaux),22-44037,2022-03-25,72250000.0,Marché de prestations informatiques (infrastructures réseaux),46.22,1.0,0.0,True,1.0,0.7037,0.6907
22-7823,SIREN:381053768,32424000.0,2022-05-03,24.0,Accord-cadre relatif à l'évolution et la maintenance des infrastructures IT et à la mise en oeuvre d'une infrastructure d'Intercom pour la Cité des Congrès de Nantes,24-50959,2024-05-01,32424000.0,Accord-cadre relatif à l'évolution et la maintenance des infrastructures réseaux audiovisuelles de La Cité des Congrès de Nantes,23.95,1.0,1.0,True,0.5543,0.9915,0.82
22-7823,SIREN:381053768,32424000.0,2022-05-03,24.0,Accord-cadre relatif à l'évolution et la maintenance des infrastructures IT et à la mise en oeuvre d'une infrastructure d'Intercom pour la Cité des Congrès de Nantes,24-62964,2024-06-01,32424000.0,Accord-cadre relatif à l'évolution et la maintenance des infrastructures réseaux audiovisuelles de La Cité des Congrès de Nantes,24.97,1.0,1.0,True,0.5543,0.8388,0.7895
22-83444,SIREN:381053768,48822000.0,2022-10-21,24.0,"Accord-cadre relatif à la fourniture, l'évolution et la maintenance des infrastructures serveurs, des licences et équipements du Système d'Information de La Cité des Congrès de Nantes.",24-50959,2024-05-01,32424000.0,Accord-cadre relatif à l'évolution et la maintenance des infrastructures réseaux audiovisuelles de La Cité des Congrès de Nantes,18.33,1.0,0.0,True,0.5797,0.0552,0.3929
22-83444,SIREN:381053768,48822000.0,2022-10-21,24.0,"Accord-cadre relatif à la fourniture, l'évolution et la maintenance des infrastructures serveurs, des licences et équipements du Système d'Information de La Cité des Congrès de Nantes.",24-62964,2024-06-01,32424000.0,Accord-cadre relatif à l'évolution et la maintenance des infrastructures réseaux audiovisuelles de La Cité des Congrès de Nantes,19.35,1.0,0.0,True,0.5797,0.2249,0.4268
18-13131,NAME:cte de communes d erdre et gesvres,48000000.0,2018-01-29,39.0,Acquisition d'un logiciel de gestion des activités : petite enfance et enfance jeunesse.,21-23663,2021-02-19,64000000.0,Services de télécommunications,36.7,1.0,0.0,True,0.2119,0.6159,0.358
18-34848,NAME:spic arena loire trelaze,79953000.0,2018-03-14,48.0,Festival Estival 2016 - Consultation technique,22-55482,2022-06-02,92320000.0,"Structure, matériels, son, lumière et vidéo pour les événements de l'ARENA LOIRE",50.62,1.0,0.0,True,0.3024,0.5626,0.3835
18-98603,SIREN:180043010,72250000.0,2018-11-12,24.0,18-050 TMA et intégration SIFC SIC,21-11209,2021-01-25,72413000.0,"Réalisation, aménagement fonctionnel aux besoins et mise à disposition de la plateforme événementielle In-FINE, configuration et intégration des informations In-FINE, prestations techniques et moye..",26.45,1.0,0.2,True,0.2607,0.5924,0.4228
20-23104,SIREN:180043010,72000000.0,2020-02-15,12.0,20-008 Prestations de conception et développement numériques,21-11209,2021-01-25,72413000.0,"Réalisation, aménagement fonctionnel aux besoins et mise à disposition de la plateforme événementielle In-FINE, configuration et intégration des informations In-FINE, prestations techniques et moye..",11.33,1.0,0.2,True,0.3903,0.889,0.5339
20-54626,SIREN:180043010,48445000.0,2020-04-22,12.0,20-014 Solution Marketing Automotion,21-11209,2021-01-25,72413000.0,"Réalisation, aménagement fonctionnel aux besoins et mise à disposition de la plateforme événementielle In-FINE, configuration et intégration des informations In-FINE, prestations techniques et moye..",9.13,1.0,0.0,True,0.381,0.5221,0.4068
21-153244,SIREN:180043010,30200000.0,2021-11-20,24.0,21-026,23-89292,2023-06-29,72212000.0,"23-033 Conception, Développement, TMA et Exploitation de Magistère 2",19.25,1.0,0.0,True,0.3036,0.2085,0.3131
22-141252,SIREN:180043010,72212000.0,2022-10-20,12.0,22-041 Prestations d'intégration et montée de version de Qualiac - CEGID XRP Ultimate,23-89292,2023-06-29,72212000.0,"23-033 Conception, Développement, TMA et Exploitation de Magistère 2",8.28,1.0,1.0,True,0.3522,0.3798,0.6168
18-40946,NAME:synd dep d energie et d eqpt de vendee,32424000.0,2018-07-11,48.0,Fourniture et pose de bornes de recharge normale 3/22 kVA,21-67011,2022-02-09,72000000.0,Mise à disposition d'un outil de suivi des consommations énergétiques,43.0,1.0,0.0,True,0.3479,0.1671,0.3226
18-55455,NAME:sdis49,72224000.0,2018-04-20,48.0,Prestations d'assistance à maîtrise d'ouvrage pour l'évolution du système d'information du SDIS 49 -,21-113571,2021-12-02,72400000.0,Accès internet fiabilisés et services associés pour le SDIS de Maine et Loire,43.43,1.0,0.2,True,0.5177,0.2383,0.4547
18-55455,NAME:sdis49,72224000.0,2018-04-20,48.0,Prestations d'assistance à maîtrise d'ouvrage pour l'évolution du système d'information du SDIS 49 -,22-58011,2022-04-22,35111000.0,"Fourniture de caméras thermiques, de pièces détachées et services associés",48.06,1.0,0.0,True,0.2597,0.9897,0.4518
18-55455,NAME:sdis49,72224000.0,2018-04-20,48.0,Prestations d'assistance à maîtrise d'ouvrage pour l'évolution du système d'information du SDIS 49 -,22-121588,2022-09-09,72250000.0,Maintien en condition opérationnelle du coeur de réseau informatique du SDIS49,52.66,1.0,0.4,True,0.3989,0.2232,0.4542
18-57918,NAME:agce pour l enst fr a l etranger,72210000.0,2018-04-27,24.0,PRESTATION DE DEMATERIALISATION DE LA CORRECTION DES COPIES D'EXAMENS POUR LES LYCEES FRANCAIS A L'ETRANGER DU RESEAU AEFE,20-79138,2020-06-19,,"Le présent accord-cadre consiste à la mise en place d'outils de veille, de recueil, de traitement, de restitution, et de gestion de l'ensemble des informations diffusées par la presse et les",25.76,1.0,,False,0.2802,0.7074,0.5381
18-151695,NAME:agce pour l enst fr a l etranger,72210000.0,2018-10-28,24.0,MISE A DISPOSITION D'UNE SOLUTION LOGICIELLE INFORMATIQUE DE GESTION BUDGETAIRE ET COMPTABLE ET SERVICES ASSOCIES POUR L'AEFE,20-79138,2020-06-19,,"Le présent accord-cadre consiste à la mise en place d'outils de veille, de recueil, de traitement, de restitution, et de gestion de l'ensemble des informations diffusées par la presse et les",19.71,1.0,,False,0.4752,0.2852,0.5295
18-91441,SIREN:214900995,48326100.0,2019-01-03,48.0,géoréférencement des réseaux d'éclairage public et de signalisation lumineuse tricolore - groupement de commandes,23-24020,2023-05-11,35262000.0,Fourniture et pose de matériels de signalisation lumineuse - contrôleurs de carrefours de feux,52.2,1.0,0.0,True,0.5957,0.2998,0.4482
19-49300,SIREN:214900995,32323500.0,2019-07-08,24.0,video-protection (2019-2023),21-69582,2021-08-05,48900000.0,système de conférence et de vote électronique - salle du conseil de l'hôtel de ville et d'agglomération,24.93,1.0,0.0,True,0.2292,0.8443,0.4106
19-64938,SIREN:214900995,32561000.0,2019-04-24,48.0,Fourniture et pose de matériels d'interconnexions optiques passifs,23-24020,2023-05-11,35262000.0,Fourniture et pose de matériels de signalisation lumineuse - contrôleurs de carrefours de feux,48.55,1.0,0.0,True,0.4939,0.9076,0.5291
18-93359,NAME:spr pays de la loire,45214800.0,2018-07-06,18.0,Construction du pôle mutualisé de formations à SAUMUR (49),19-172484,2020-02-10,72000000.0,Travaux de création d'un Musée de France dans la Fannerie de l'abbaye de Fontevraud à Fontevraud l'Abbaye (49),19.19,1.0,0.0,True,0.4878,0.8025,0.5056
18-146220,NAME:spr pays de la loire,45212313.0,2018-10-20,3.0,Travaux de création d'un Musée de France dans la Fannerie de l'abbaye de Fontevraud à Fontevraud l'Abbaye (49),18-93488,2019-05-06,45214800.0,Construction du pôle mutualisé de formations à SAUMUR (49),6.5,1.0,0.6,True,0.4878,0.4159,0.5783
18-167367,SIREN:254901309,48810000.0,2018-11-30,48.0,Le présent marché a pour objet de mettre à disposition un outil informatique pour faciliter la gestion des DT-DICT et ATU des réseaux d'éclairage public concernant la prévention et l'endomma,22-165672,2022-12-17,48000000.0,"Fourniture, pose et maintenance de gateways LoraWan",48.55,1.0,0.2,True,0.3762,0.9076,0.532
18-173792,SIREN:254901309,48810000.0,2018-12-13,48.0,Le présent marché a pour objet de mettre à disposition un outil informatique pour faciliter la gestion des DT-DICT et ATU des réseaux d'éclairage public concernant la prévention et l'endomma,22-165672,2022-12-17,48000000.0,"Fourniture, pose et maintenance de gateways LoraWan",48.13,1.0,0.2,True,0.3762,0.9788,0.5462
18-173792,SIREN:254901309,48810000.0,2018-12-13,48.0,Le présent marché a pour objet de mettre à disposition un outil informatique pour faciliter la gestion des DT-DICT et ATU des réseaux d'éclairage public concernant la prévention et l'endomma,23-28773,2023-06-06,48000000.0,"Fourniture, pose et maintenance de gateways LoRaWan",53.75,1.0,0.2,True,0.3762,0.0425,0.359
22-166133,NAME:gie des epl de vendee,48000000.0,2022-12-18,12.0,Fourniture d'applications de gestion et prestations associées,23-135203,2023-09-28,72322000.0,Mise à disposition d'une solution SAAS de dématérialisation et d'automatisation du traitement des achats et des factures,9.33,1.0,0.0,True,0.4821,0.555,0.4538
19-9782,NAME:com d agglo reg nazairienne estuaire,72500000.0,2019-01-18,12.0,19S0002_Acquisition et maintenance d'un système de gestion du dispositif Ecorenove pour la CARENE,19-88976,2019-09-20,35121000.0,Sécurisation de cinq déchèteries de la Carene,8.05,1.0,0.0,True,0.4556,0.3414,0.4005
20-107792,NAME:com d agglo reg nazairienne estuaire,72220000.0,2021-01-07,12.0,Acquisition et maintenance d'un logiciel de suivi-évaluation des politiques publiques,21-67958,2021-10-01,72200000.0,2021041215mc - Acquisition et maintenance d'un logiciel de gestion de la relation client type Crm (Customer Relationship Management),8.77,1.0,0.4,True,0.3675,0.4619,0.4894
20-107792,NAME:com d agglo reg nazairienne estuaire,72220000.0,2021-01-07,12.0,Acquisition et maintenance d'un logiciel de suivi-évaluation des politiques publiques,22-8860,2022-01-18,48311000.0,202201031400 _ Acquisition et maintenance d'un logiciel de gestion de la conformité en matière de protection des données à caractère personnel,12.35,1.0,0.0,True,0.4328,0.9413,0.5114
20-107792,NAME:com d agglo reg nazairienne estuaire,72220000.0,2021-01-07,12.0,Acquisition et maintenance d'un logiciel de suivi-évaluation des politiques publiques,22-24405,2022-02-16,72416000.0,Mise à disposition d'une application mobile pour la Communauté d'agglomération de la Région Nazairienne et de l'Estuaire,13.3,1.0,0.2,True,0.3296,0.7825,0.4883
22-94809,NAME:com d agglo reg nazairienne estuaire,48160000.0,2022-12-06,6.0,"Fourniture, mise en oeuvre, maintenance d'un système intégré de gestion de bibliothèque, d'un portail documentaire web,d'un système de gestion des terminaux publics pour le réseau d",23-16355,2023-07-03,48627000.0,Renouvellement du Système d'Aide à l'Exploitation et à l'Information Voyageurs (Saeiv) du réseau Stran de la Carene,6.87,1.0,0.2,True,0.4588,0.8557,0.5546
22-94809,NAME:com d agglo reg nazairienne estuaire,48160000.0,2022-12-06,6.0,"Fourniture, mise en oeuvre, maintenance d'un système intégré de gestion de bibliothèque, d'un portail documentaire web,d'un système de gestion des terminaux publics pour le réseau d",23-113446,2023-10-19,48161000.0,Gestion des acquisitions des droits de diffusion de ressources en ligne 'grand public' pour les médiathèques de Saint-Nazaire agglomération,10.41,1.0,0.6,True,0.4557,0.2643,0.5351
19-12872,NAME:communaute d agglomeration du niortais,48900000.0,2019-01-24,48.0,La consultation porte sur la passation simultannée de deux contrats : - Un accord cadre qui a pour objet de définir les termes des marchés à passer pour la mise en place d'un marché de service p,23-32316,2023-03-09,32000000.0,Fourniture d'équipements radio de communication numériques et de prestations,49.44,1.0,0.0,True,0.2375,0.7597,0.3969
19-93739,NAME:communaute d agglomeration du niortais,48160000.0,2019-06-20,48.0,Réinformatisation du réseau des Médiathèques de la CAN,23-32316,2023-03-09,32000000.0,Fourniture d'équipements radio de communication numériques et de prestations,44.61,1.0,0.0,True,0.25,0.4354,0.3371
20-37796,NAME:communaute d agglomeration du niortais,72267000.0,2020-03-12,48.0,"La présente consultation a pour objet :-La réalisation de prestations de Tierce Maintenance Applicative des sites intranet de la Communauté d'Agglomération du Niortais, de la Ville de Niort et d",23-138104,2023-12-20,48822000.0,ACCORD-CADRE : FOURNITURE ET POSE DE SYSTEME DE VIDEO PROTECTION AINSI QUE MAINTENANCE ET PRESTATIONS ASSOCIEE DES SITES DEJA EXISTANTS,45.27,1.0,0.0,True,0.4022,0.5449,0.4199
21-89893,NAME:communaute d agglomeration du niortais,72500000.0,2021-07-02,24.0,Prestations de maintenance et d'intégration du Réseau LAN et du et du système de téléphonie de la Communauté d'Agglomération du Niortais et de la Ville de Niort,23-32316,2023-03-09,32000000.0,Fourniture d'équipements radio de communication numériques et de prestations,20.2,1.0,0.0,True,0.4719,0.3673,0.4122
21-89893,NAME:communaute d agglomeration du niortais,72500000.0,2021-07-02,24.0,Prestations de maintenance et d'intégration du Réseau LAN et du et du système de téléphonie de la Communauté d'Agglomération du Niortais et de la Ville de Niort,23-138104,2023-12-20,48822000.0,ACCORD-CADRE : FOURNITURE ET POSE DE SYSTEME DE VIDEO PROTECTION AINSI QUE MAINTENANCE ET PRESTATIONS ASSOCIEE DES SITES DEJA EXISTANTS,29.6,1.0,0.0,True,0.3192,0.0668,0.291
19-55808,SIREN:538208455,72253000.0,2019-06-19,48.0,Support et assistance,23-106736,2023-07-28,72212900.0,La présente procédure porte sur la fourniture d'une solution régionale de dossiers d'intervention SMUR dématérialisés.,49.28,1.0,0.4,True,0.5017,0.7871,0.6081
